candidate,horizon,symbol,cutoff_at,matured_at,call,directional_correct,realised_return
ht2.vwap_reversion,1w,NVDA,2022-08-25 00:00:00+00:00,2022-09-01 00:00:00+00:00,0.0,,-0.22196166383893334
ht2.vwap_reversion,5w,NVDA,2022-08-25 00:00:00+00:00,2022-09-30 00:00:00+00:00,0.0,,-0.3221343175055016
ht2.vwap_reversion,1d,NVDA,2022-09-30 00:00:00+00:00,2022-10-03 00:00:00+00:00,0.0,,0.030727254212091104
ht2.vwap_reversion,1w,NVDA,2022-09-30 00:00:00+00:00,2022-10-07 00:00:00+00:00,0.0,,-0.005190043125266164
ht2.vwap_reversion,5w,NVDA,2022-09-30 00:00:00+00:00,2022-11-04 00:00:00+00:00,0.0,,0.1661584836401293
ht2.vwap_reversion,1d,NVDA,2022-11-04 00:00:00+00:00,2022-11-07 00:00:00+00:00,0.0,,0.01024303191799758
ht2.vwap_reversion,1w,NVDA,2022-11-04 00:00:00+00:00,2022-11-11 00:00:00+00:00,0.0,,0.1533625034308228
ht2.vwap_reversion,5w,NVDA,2022-11-04 00:00:00+00:00,2022-12-12 00:00:00+00:00,0.0,,0.23901434354043638
ht2.vwap_reversion,1d,NVDA,2022-12-12 00:00:00+00:00,2022-12-13 00:00:00+00:00,0.0,,0.030624632617784586
ht2.vwap_reversion,1w,NVDA,2022-12-12 00:00:00+00:00,2022-12-19 00:00:00+00:00,0.0,,-0.07305378998906353
ht2.vwap_reversion,5w,NVDA,2022-12-12 00:00:00+00:00,2023-01-19 00:00:00+00:00,0.0,,-0.043912204153751966
ht2.vwap_reversion,1d,NVDA,2023-01-19 00:00:00+00:00,2023-01-20 00:00:00+00:00,0.0,,0.06406192970947866
ht2.vwap_reversion,1w,NVDA,2023-01-19 00:00:00+00:00,2023-01-26 00:00:00+00:00,0.0,,0.1811511503556189
ht2.vwap_reversion,5w,NVDA,2023-01-19 00:00:00+00:00,2023-02-24 00:00:00+00:00,0.0,,0.38896508757324955
ht2.vwap_reversion,1d,NVDA,2023-02-24 00:00:00+00:00,2023-02-27 00:00:00+00:00,0.0,,0.009232850823088112
ht2.vwap_reversion,1w,NVDA,2023-02-24 00:00:00+00:00,2023-03-03 00:00:00+00:00,0.0,,0.025938342748017318
ht2.vwap_reversion,5w,NVDA,2023-02-24 00:00:00+00:00,2023-03-31 00:00:00+00:00,0.0,,0.19306533848901863
ht2.vwap_reversion,1d,NVDA,2023-03-31 00:00:00+00:00,2023-04-03 00:00:00+00:00,0.0,,0.006768029540926479
ht2.vwap_reversion,1w,NVDA,2023-03-31 00:00:00+00:00,2023-04-10 00:00:00+00:00,0.0,,-0.007128304877705327
ht2.vwap_reversion,5w,NVDA,2023-03-31 00:00:00+00:00,2023-05-08 00:00:00+00:00,0.0,,0.04946526704239651
ht2.vwap_reversion,1d,NVDA,2023-05-08 00:00:00+00:00,2023-05-09 00:00:00+00:00,0.0,,-0.019896377079172245
ht2.vwap_reversion,1w,NVDA,2023-05-08 00:00:00+00:00,2023-05-15 00:00:00+00:00,0.0,,-0.006792255345843379
ht2.vwap_reversion,5w,NVDA,2023-05-08 00:00:00+00:00,2023-06-13 00:00:00+00:00,0.0,,0.407370098944259
ht2.vwap_reversion,1d,NVDA,2023-06-13 00:00:00+00:00,2023-06-14 00:00:00+00:00,-1.0,0.0,0.048145109339049696
ht2.vwap_reversion,1w,NVDA,2023-06-13 00:00:00+00:00,2023-06-21 00:00:00+00:00,-1.0,0.0,0.04931498527592404
ht2.vwap_reversion,5w,NVDA,2023-06-13 00:00:00+00:00,2023-07-20 00:00:00+00:00,-1.0,0.0,0.1096484763195158
ht2.vwap_reversion,1d,NVDA,2023-07-20 00:00:00+00:00,2023-07-21 00:00:00+00:00,0.0,,-0.026603679907449385
ht2.vwap_reversion,1w,NVDA,2023-07-20 00:00:00+00:00,2023-07-27 00:00:00+00:00,0.0,,0.008348228188822304
ht2.vwap_reversion,5w,NVDA,2023-07-20 00:00:00+00:00,2023-08-24 00:00:00+00:00,0.0,,0.036094012616552096
ht2.vwap_reversion,1d,NVDA,2023-08-24 00:00:00+00:00,2023-08-25 00:00:00+00:00,0.0,,-0.02427732239130742
ht2.vwap_reversion,1w,NVDA,2023-08-24 00:00:00+00:00,2023-08-31 00:00:00+00:00,0.0,,0.04647716293535753
ht2.vwap_reversion,5w,NVDA,2023-08-24 00:00:00+00:00,2023-09-29 00:00:00+00:00,0.0,,-0.07761191780060361
ht2.vwap_reversion,1d,NVDA,2023-09-29 00:00:00+00:00,2023-10-02 00:00:00+00:00,0.0,,0.029494975693145742
ht2.vwap_reversion,1w,NVDA,2023-09-29 00:00:00+00:00,2023-10-06 00:00:00+00:00,0.0,,0.0520241625005744
ht2.vwap_reversion,5w,NVDA,2023-09-29 00:00:00+00:00,2023-11-03 00:00:00+00:00,0.0,,0.03462141957019149
ht2.vwap_reversion,1d,NVDA,2023-11-03 00:00:00+00:00,2023-11-06 00:00:00+00:00,-1.0,0.0,0.016575827997400205
ht2.vwap_reversion,1w,NVDA,2023-11-03 00:00:00+00:00,2023-11-10 00:00:00+00:00,-1.0,0.0,0.07399177738929819
ht2.vwap_reversion,5w,NVDA,2023-11-03 00:00:00+00:00,2023-12-11 00:00:00+00:00,-1.0,0.0,0.03613166027815318
ht2.vwap_reversion,1d,NVDA,2023-12-11 00:00:00+00:00,2023-12-12 00:00:00+00:00,0.0,,0.022090183490253823
ht2.vwap_reversion,1w,NVDA,2023-12-11 00:00:00+00:00,2023-12-18 00:00:00+00:00,0.0,,0.07399136583948152
ht2.vwap_reversion,5w,NVDA,2023-12-11 00:00:00+00:00,2024-01-18 00:00:00+00:00,0.0,,0.22476240650383028
ht2.vwap_reversion,1d,NVDA,2024-01-18 00:00:00+00:00,2024-01-19 00:00:00+00:00,0.0,,0.041746098154030964
ht2.vwap_reversion,1w,NVDA,2024-01-18 00:00:00+00:00,2024-01-25 00:00:00+00:00,0.0,,0.07897450537002348
ht2.vwap_reversion,5w,NVDA,2024-01-18 00:00:00+00:00,2024-02-23 00:00:00+00:00,0.0,,0.38016338126792726
ht2.vwap_reversion,1d,NVDA,2024-02-23 00:00:00+00:00,2024-02-26 00:00:00+00:00,0.0,,0.0034893042540846686
ht2.vwap_reversion,1w,NVDA,2024-02-23 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.0,,0.0439245252134548
ht2.vwap_reversion,5w,NVDA,2024-02-23 00:00:00+00:00,2024-04-01 00:00:00+00:00,0.0,,0.14654515435877924
ht2.vwap_reversion,1d,NVDA,2024-04-01 00:00:00+00:00,2024-04-02 00:00:00+00:00,0.0,,-0.010081617280829458
ht2.vwap_reversion,1w,NVDA,2024-04-01 00:00:00+00:00,2024-04-08 00:00:00+00:00,0.0,,-0.03574486922298348
ht2.vwap_reversion,5w,NVDA,2024-04-01 00:00:00+00:00,2024-05-06 00:00:00+00:00,0.0,,0.019665078289613946
ht2.vwap_reversion,1d,NVDA,2024-05-06 00:00:00+00:00,2024-05-07 00:00:00+00:00,-1.0,1.0,-0.017212764547373416
ht2.vwap_reversion,1w,NVDA,2024-05-06 00:00:00+00:00,2024-05-13 00:00:00+00:00,-1.0,1.0,-0.01889523080867439
ht2.vwap_reversion,5w,NVDA,2024-05-06 00:00:00+00:00,2024-06-11 00:00:00+00:00,-1.0,0.0,0.3123501434251892
ht2.vwap_reversion,1d,NVDA,2024-06-11 00:00:00+00:00,2024-06-12 00:00:00+00:00,0.0,,0.03548083127378576
ht2.vwap_reversion,1w,NVDA,2024-06-11 00:00:00+00:00,2024-06-18 00:00:00+00:00,0.0,,0.12132982771471768
ht2.vwap_reversion,5w,NVDA,2024-06-11 00:00:00+00:00,2024-07-18 00:00:00+00:00,0.0,,0.0014886385836692106
ht2.vwap_reversion,1d,NVDA,2024-07-18 00:00:00+00:00,2024-07-19 00:00:00+00:00,0.0,,-0.026096230374105134
ht2.vwap_reversion,1w,NVDA,2024-07-18 00:00:00+00:00,2024-07-25 00:00:00+00:00,0.0,,-0.07275578919095216
ht2.vwap_reversion,5w,NVDA,2024-07-18 00:00:00+00:00,2024-08-22 00:00:00+00:00,0.0,,0.021884532739865126
ht2.vwap_reversion,1d,NVDA,2024-08-22 00:00:00+00:00,2024-08-23 00:00:00+00:00,0.0,,0.045498621215537716
ht2.vwap_reversion,1w,NVDA,2024-08-22 00:00:00+00:00,2024-08-29 00:00:00+00:00,0.0,,-0.0497009633241664
ht2.vwap_reversion,5w,NVDA,2024-08-22 00:00:00+00:00,2024-09-27 00:00:00+00:00,0.0,,-0.018826702624807012
ht2.vwap_reversion,1d,NVDA,2024-09-27 00:00:00+00:00,2024-09-30 00:00:00+00:00,0.0,,0.0003295710867712298
ht2.vwap_reversion,1w,NVDA,2024-09-27 00:00:00+00:00,2024-10-04 00:00:00+00:00,0.0,,0.02899501715708297
ht2.vwap_reversion,5w,NVDA,2024-09-27 00:00:00+00:00,2024-11-01 00:00:00+00:00,0.0,,0.11532130411455266
ht2.vwap_reversion,1d,NVDA,2024-11-01 00:00:00+00:00,2024-11-04 00:00:00+00:00,0.0,,0.004800484348791212
ht2.vwap_reversion,1w,NVDA,2024-11-01 00:00:00+00:00,2024-11-08 00:00:00+00:00,0.0,,0.09032475139482221
ht2.vwap_reversion,5w,NVDA,2024-11-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.0,,0.02525516858243204
ht2.vwap_reversion,1d,NVDA,2024-12-09 00:00:00+00:00,2024-12-10 00:00:00+00:00,0.0,,-0.02694318315051991
ht2.vwap_reversion,1w,NVDA,2024-12-09 00:00:00+00:00,2024-12-16 00:00:00+00:00,0.0,,-0.049059914779404634
ht2.vwap_reversion,5w,NVDA,2024-12-09 00:00:00+00:00,2025-01-16 00:00:00+00:00,0.0,,-0.03774949812764594
ht2.vwap_reversion,1d,NVDA,2025-01-16 00:00:00+00:00,2025-01-17 00:00:00+00:00,0.0,,0.030995168746084323
ht2.vwap_reversion,1w,NVDA,2025-01-16 00:00:00+00:00,2025-01-24 00:00:00+00:00,0.0,,0.0677547094085662
ht2.vwap_reversion,5w,NVDA,2025-01-16 00:00:00+00:00,2025-02-24 00:00:00+00:00,0.0,,-0.0246311804194409
ht2.vwap_reversion,1d,NVDA,2025-02-24 00:00:00+00:00,2025-02-25 00:00:00+00:00,0.0,,-0.028016560596070605
ht2.vwap_reversion,1w,NVDA,2025-02-24 00:00:00+00:00,2025-03-03 00:00:00+00:00,0.0,,-0.12450105843819881
ht2.vwap_reversion,5w,NVDA,2025-02-24 00:00:00+00:00,2025-03-31 00:00:00+00:00,0.0,,-0.1680229439513955
ht2.vwap_reversion,1d,NVDA,2025-03-31 00:00:00+00:00,2025-04-01 00:00:00+00:00,0.0,,0.016331513496370187
ht2.vwap_reversion,1w,NVDA,2025-03-31 00:00:00+00:00,2025-04-07 00:00:00+00:00,0.0,,-0.09909589958284071
ht2.vwap_reversion,5w,NVDA,2025-03-31 00:00:00+00:00,2025-05-06 00:00:00+00:00,0.0,,0.0476104004151221
ht2.vwap_reversion,1d,NVDA,2025-05-06 00:00:00+00:00,2025-05-07 00:00:00+00:00,0.0,,0.031002234694763375
ht2.vwap_reversion,1w,NVDA,2025-05-06 00:00:00+00:00,2025-05-13 00:00:00+00:00,0.0,,0.14435428356870195
ht2.vwap_reversion,5w,NVDA,2025-05-06 00:00:00+00:00,2025-06-11 00:00:00+00:00,0.0,,0.25805792172714104
ht2.vwap_reversion,1d,NVDA,2025-06-11 00:00:00+00:00,2025-06-12 00:00:00+00:00,0.0,,0.015192998415927361
ht2.vwap_reversion,1w,NVDA,2025-06-11 00:00:00+00:00,2025-06-18 00:00:00+00:00,0.0,,0.018553483205492105
ht2.vwap_reversion,5w,NVDA,2025-06-11 00:00:00+00:00,2025-07-18 00:00:00+00:00,0.0,,0.20709942259652703
ht2.vwap_reversion,1d,NVDA,2025-07-18 00:00:00+00:00,2025-07-21 00:00:00+00:00,0.0,,-0.005974105180302058
ht2.vwap_reversion,1w,NVDA,2025-07-18 00:00:00+00:00,2025-07-25 00:00:00+00:00,0.0,,0.00632220767167202
ht2.vwap_reversion,5w,NVDA,2025-07-18 00:00:00+00:00,2025-08-22 00:00:00+00:00,0.0,,0.03236466961768003
ht2.vwap_reversion,1d,NVDA,2025-08-22 00:00:00+00:00,2025-08-25 00:00:00+00:00,0.0,,0.01022530488477491
ht2.vwap_reversion,1w,NVDA,2025-08-22 00:00:00+00:00,2025-08-29 00:00:00+00:00,0.0,,-0.021405779623163257
ht2.vwap_reversion,5w,NVDA,2025-08-22 00:00:00+00:00,2025-09-29 00:00:00+00:00,0.0,,0.02174425672685687
ht2.vwap_reversion,1d,NVDA,2025-09-29 00:00:00+00:00,2025-09-30 00:00:00+00:00,0.0,,0.02601041239849544
ht2.vwap_reversion,1w,NVDA,2025-09-29 00:00:00+00:00,2025-10-06 00:00:00+00:00,0.0,,0.020291381478962922
ht2.vwap_reversion,5w,NVDA,2025-09-29 00:00:00+00:00,2025-11-03 00:00:00+00:00,0.0,,0.1376408617286009
ht2.vwap_reversion,1d,NVDA,2025-11-03 00:00:00+00:00,2025-11-04 00:00:00+00:00,0.0,,-0.039588157789888334
ht2.vwap_reversion,1w,NVDA,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,0.0,,-0.03784793783122553
ht2.vwap_reversion,5w,NVDA,2025-11-03 00:00:00+00:00,2025-12-09 00:00:00+00:00,0.0,,-0.1058569804170606
ht2.vwap_reversion,1d,NVDA,2025-12-09 00:00:00+00:00,2025-12-10 00:00:00+00:00,0.0,,-0.006433489130266867
ht2.vwap_reversion,1w,NVDA,2025-12-09 00:00:00+00:00,2025-12-16 00:00:00+00:00,0.0,,-0.039195528496682286
ht2.vwap_reversion,5w,NVDA,2025-12-09 00:00:00+00:00,2026-01-15 00:00:00+00:00,0.0,,0.01124508122163359
ht2.vwap_reversion,1d,NVDA,2026-01-15 00:00:00+00:00,2026-01-16 00:00:00+00:00,0.0,,-0.004383931622591319
ht2.vwap_reversion,1w,NVDA,2026-01-15 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.0,,0.003314554505971179
ht2.vwap_reversion,5w,NVDA,2026-01-15 00:00:00+00:00,2026-02-23 00:00:00+00:00,0.0,,0.024057758942322316
ht2.vwap_reversion,1d,NVDA,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00,0.0,,0.006786738276499893
ht2.vwap_reversion,1w,NVDA,2026-02-23 00:00:00+00:00,2026-03-02 00:00:00+00:00,0.0,,-0.04735060550102821
ht2.vwap_reversion,5w,NVDA,2026-02-23 00:00:00+00:00,2026-03-30 00:00:00+00:00,0.0,,-0.1376719764168961
ht2.vwap_reversion,1d,NVDA,2026-03-30 00:00:00+00:00,2026-03-31 00:00:00+00:00,0.0,,0.05588180888236938
ht2.vwap_reversion,1w,NVDA,2026-03-30 00:00:00+00:00,2026-04-07 00:00:00+00:00,0.0,,0.0782829786958541
ht2.vwap_reversion,5w,NVDA,2026-03-30 00:00:00+00:00,2026-05-05 00:00:00+00:00,0.0,,0.1896832957515644
ht2.vwap_reversion,1d,NVDA,2026-05-05 00:00:00+00:00,2026-05-06 00:00:00+00:00,0.0,,0.057659075388685865
ht2.vwap_reversion,1w,NVDA,2026-05-05 00:00:00+00:00,2026-05-12 00:00:00+00:00,0.0,,0.12356236946886945
ht2.vwap_reversion,5w,NVDA,2026-05-05 00:00:00+00:00,2026-06-10 00:00:00+00:00,0.0,,0.021137880056273817
ht2.vwap_reversion,1d,NVDA,2026-06-10 00:00:00+00:00,2026-06-11 00:00:00+00:00,0.0,,0.022203357892913722
ht2.vwap_reversion,1w,NVDA,2026-06-10 00:00:00+00:00,2026-06-17 00:00:00+00:00,0.0,,0.021105656951325713
ht2.vwap_reversion,5w,NVDA,2026-06-10 00:00:00+00:00,2026-07-17 00:00:00+00:00,0.0,,0.011924954652647646
ht2.vwap_reversion,1d,NVDA,2026-07-17 00:00:00+00:00,2026-07-20 00:00:00+00:00,0.0,,0.002317446015290159
ht2.vwap_reversion,1w,NVDA,2026-07-17 00:00:00+00:00,2026-07-24 00:00:00+00:00,0.0,,0.019870809268821565
ht2.vwap_reversion,5w,NVDA,2026-07-17 00:00:00+00:00,2026-08-21 00:00:00+00:00,0.0,,0.05872493370879561
ht2.vwap_reversion,1d,ORCL,2017-11-16 00:00:00+00:00,2017-11-17 00:00:00+00:00,0.0,,-0.005284530350901262
ht2.vwap_reversion,1w,ORCL,2017-11-16 00:00:00+00:00,2017-11-24 00:00:00+00:00,0.0,,-0.003861660161726399
ht2.vwap_reversion,5w,ORCL,2017-11-16 00:00:00+00:00,2017-12-22 00:00:00+00:00,0.0,,-0.03739795681065616
ht2.vwap_reversion,1d,ORCL,2017-12-22 00:00:00+00:00,2017-12-26 00:00:00+00:00,0.0,,0.0014777832371264399
ht2.vwap_reversion,1w,ORCL,2017-12-22 00:00:00+00:00,2018-01-02 00:00:00+00:00,0.0,,-0.015414128168860786
ht2.vwap_reversion,5w,ORCL,2017-12-22 00:00:00+00:00,2018-01-31 00:00:00+00:00,0.0,,0.09355767008282934
ht2.vwap_reversion,1d,ORCL,2018-01-31 00:00:00+00:00,2018-02-01 00:00:00+00:00,0.0,,0.0007754479870085706
ht2.vwap_reversion,1w,ORCL,2018-01-31 00:00:00+00:00,2018-02-07 00:00:00+00:00,0.0,,-0.052723168925336905
ht2.vwap_reversion,5w,ORCL,2018-01-31 00:00:00+00:00,2018-03-08 00:00:00+00:00,0.0,,0.010467332126074869
ht2.vwap_reversion,1d,ORCL,2018-03-08 00:00:00+00:00,2018-03-09 00:00:00+00:00,0.0,,0.016113395904762573
ht2.vwap_reversion,1w,ORCL,2018-03-08 00:00:00+00:00,2018-03-15 00:00:00+00:00,0.0,,0.004603910374135767
ht2.vwap_reversion,5w,ORCL,2018-03-08 00:00:00+00:00,2018-04-13 00:00:00+00:00,0.0,,-0.11605601193347637
ht2.vwap_reversion,1d,ORCL,2018-04-13 00:00:00+00:00,2018-04-16 00:00:00+00:00,0.0,,0.0034863915087566255
ht2.vwap_reversion,1w,ORCL,2018-04-13 00:00:00+00:00,2018-04-20 00:00:00+00:00,0.0,,0.007408605422745795
ht2.vwap_reversion,5w,ORCL,2018-04-13 00:00:00+00:00,2018-05-18 00:00:00+00:00,0.0,,0.009369947046122817
ht2.vwap_reversion,1d,ORCL,2018-05-18 00:00:00+00:00,2018-05-21 00:00:00+00:00,0.0,,0.019214201779481632
ht2.vwap_reversion,1w,ORCL,2018-05-18 00:00:00+00:00,2018-05-25 00:00:00+00:00,0.0,,0.014680314145201434
ht2.vwap_reversion,5w,ORCL,2018-05-18 00:00:00+00:00,2018-06-25 00:00:00+00:00,0.0,,-0.044041500406761025
ht2.vwap_reversion,1d,ORCL,2018-06-25 00:00:00+00:00,2018-06-26 00:00:00+00:00,0.0,,0.0029358961949599305
ht2.vwap_reversion,1w,ORCL,2018-06-25 00:00:00+00:00,2018-07-02 00:00:00+00:00,0.0,,0.015131052549915314
ht2.vwap_reversion,5w,ORCL,2018-06-25 00:00:00+00:00,2018-07-31 00:00:00+00:00,0.0,,0.08100748517338374
ht2.vwap_reversion,1d,ORCL,2018-07-31 00:00:00+00:00,2018-08-01 00:00:00+00:00,0.0,,-0.006920927138587052
ht2.vwap_reversion,1w,ORCL,2018-07-31 00:00:00+00:00,2018-08-07 00:00:00+00:00,0.0,,0.01677884781519423
ht2.vwap_reversion,5w,ORCL,2018-07-31 00:00:00+00:00,2018-09-05 00:00:00+00:00,0.0,,0.007550495015291148
ht2.vwap_reversion,1d,ORCL,2018-09-05 00:00:00+00:00,2018-09-06 00:00:00+00:00,0.0,,-0.006869062317796715
ht2.vwap_reversion,1w,ORCL,2018-09-05 00:00:00+00:00,2018-09-12 00:00:00+00:00,0.0,,0.027060933052097447
ht2.vwap_reversion,5w,ORCL,2018-09-05 00:00:00+00:00,2018-10-10 00:00:00+00:00,0.0,,-0.013322183209292238
ht2.vwap_reversion,1d,ORCL,2018-10-10 00:00:00+00:00,2018-10-11 00:00:00+00:00,0.0,,-0.01308014055054485
ht2.vwap_reversion,1w,ORCL,2018-10-10 00:00:00+00:00,2018-10-17 00:00:00+00:00,0.0,,0.013770003047850699
ht2.vwap_reversion,5w,ORCL,2018-10-10 00:00:00+00:00,2018-11-14 00:00:00+00:00,0.0,,0.03452860919791911
ht2.vwap_reversion,1d,ORCL,2018-11-14 00:00:00+00:00,2018-11-15 00:00:00+00:00,0.0,,0.03665025137438449
ht2.vwap_reversion,1w,ORCL,2018-11-14 00:00:00+00:00,2018-11-21 00:00:00+00:00,0.0,,-0.00450450016891879
ht2.vwap_reversion,5w,ORCL,2018-11-14 00:00:00+00:00,2018-12-21 00:00:00+00:00,0.0,,-0.09909926621622245
ht2.vwap_reversion,1d,ORCL,2018-12-21 00:00:00+00:00,2018-12-24 00:00:00+00:00,1.0,0.0,-0.02977280126433468
ht2.vwap_reversion,1w,ORCL,2018-12-21 00:00:00+00:00,2018-12-31 00:00:00+00:00,1.0,1.0,0.026136343328404532
ht2.vwap_reversion,5w,ORCL,2018-12-21 00:00:00+00:00,2019-01-30 00:00:00+00:00,1.0,1.0,0.14907700149417136
ht2.vwap_reversion,1d,ORCL,2019-01-30 00:00:00+00:00,2019-01-31 00:00:00+00:00,0.0,,-0.0025816281525692375
ht2.vwap_reversion,1w,ORCL,2019-01-30 00:00:00+00:00,2019-02-06 00:00:00+00:00,0.0,,0.017871158810660814
ht2.vwap_reversion,5w,ORCL,2019-01-30 00:00:00+00:00,2019-03-07 00:00:00+00:00,0.0,,0.04408250729065033
ht2.vwap_reversion,1d,ORCL,2019-03-07 00:00:00+00:00,2019-03-08 00:00:00+00:00,0.0,,0.0036136174531320453
ht2.vwap_reversion,1w,ORCL,2019-03-07 00:00:00+00:00,2019-03-14 00:00:00+00:00,0.0,,0.008939042174818557
ht2.vwap_reversion,5w,ORCL,2019-03-07 00:00:00+00:00,2019-04-11 00:00:00+00:00,0.0,,0.027594138875535634
ht2.vwap_reversion,1d,ORCL,2019-04-11 00:00:00+00:00,2019-04-12 00:00:00+00:00,0.0,,0.01319932874807872
ht2.vwap_reversion,1w,ORCL,2019-04-11 00:00:00+00:00,2019-04-18 00:00:00+00:00,0.0,,0.013571414897169731
ht2.vwap_reversion,5w,ORCL,2019-04-11 00:00:00+00:00,2019-05-17 00:00:00+00:00,0.0,,0.01319932874807872
ht2.vwap_reversion,1d,ORCL,2019-05-17 00:00:00+00:00,2019-05-20 00:00:00+00:00,0.0,,-0.015412834620444738
ht2.vwap_reversion,1w,ORCL,2019-05-17 00:00:00+00:00,2019-05-24 00:00:00+00:00,0.0,,-0.031743105427017304
ht2.vwap_reversion,5w,ORCL,2019-05-17 00:00:00+00:00,2019-06-24 00:00:00+00:00,0.0,,0.041101047832023285
ht2.vwap_reversion,1d,ORCL,2019-06-24 00:00:00+00:00,2019-06-25 00:00:00+00:00,0.0,,-0.011808340815601226
ht2.vwap_reversion,1w,ORCL,2019-06-24 00:00:00+00:00,2019-07-01 00:00:00+00:00,0.0,,0.02238272357143689
ht2.vwap_reversion,5w,ORCL,2019-06-24 00:00:00+00:00,2019-07-30 00:00:00+00:00,0.0,,0.01731962680423993
ht2.vwap_reversion,1d,ORCL,2019-07-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,0.0,,-0.02069922079584874
ht2.vwap_reversion,1w,ORCL,2019-07-30 00:00:00+00:00,2019-08-06 00:00:00+00:00,0.0,,-0.061401988968187826
ht2.vwap_reversion,5w,ORCL,2019-07-30 00:00:00+00:00,2019-09-04 00:00:00+00:00,0.0,,-0.07862240218175398
ht2.vwap_reversion,1d,ORCL,2019-09-04 00:00:00+00:00,2019-09-05 00:00:00+00:00,0.0,,0.01642434754229183
ht2.vwap_reversion,1w,ORCL,2019-09-04 00:00:00+00:00,2019-09-11 00:00:00+00:00,0.0,,0.06267716578095706
ht2.vwap_reversion,5w,ORCL,2019-09-04 00:00:00+00:00,2019-10-09 00:00:00+00:00,0.0,,0.03404196458564779
ht2.vwap_reversion,1d,ORCL,2019-10-09 00:00:00+00:00,2019-10-10 00:00:00+00:00,0.0,,0.017605214880496156
ht2.vwap_reversion,1w,ORCL,2019-10-09 00:00:00+00:00,2019-10-16 00:00:00+00:00,0.0,,0.024757213026228575
ht2.vwap_reversion,5w,ORCL,2019-10-09 00:00:00+00:00,2019-11-13 00:00:00+00:00,0.0,,0.030808779290397492
ht2.vwap_reversion,1d,ORCL,2019-11-13 00:00:00+00:00,2019-11-14 00:00:00+00:00,0.0,,-0.002134860160641905
ht2.vwap_reversion,1w,ORCL,2019-11-13 00:00:00+00:00,2019-11-20 00:00:00+00:00,0.0,,0.0005337337283162213
ht2.vwap_reversion,5w,ORCL,2019-11-13 00:00:00+00:00,2019-12-19 00:00:00+00:00,0.0,,-0.05283732177199296
ht2.vwap_reversion,1d,ORCL,2019-12-19 00:00:00+00:00,2019-12-20 00:00:00+00:00,0.0,,0.0067616222337203435
ht2.vwap_reversion,1w,ORCL,2019-12-19 00:00:00+00:00,2019-12-27 00:00:00+00:00,0.0,,0.004131918323227568
ht2.vwap_reversion,5w,ORCL,2019-12-19 00:00:00+00:00,2020-01-28 00:00:00+00:00,0.0,,0.00860131005345588
ht2.vwap_reversion,1d,ORCL,2020-01-28 00:00:00+00:00,2020-01-29 00:00:00+00:00,0.0,,-0.004863293189182882
ht2.vwap_reversion,1w,ORCL,2020-01-28 00:00:00+00:00,2020-02-04 00:00:00+00:00,0.0,,0.010849468669315021
ht2.vwap_reversion,5w,ORCL,2020-01-28 00:00:00+00:00,2020-03-04 00:00:00+00:00,0.0,,-0.05462004636760487
ht2.vwap_reversion,1d,ORCL,2020-03-04 00:00:00+00:00,2020-03-05 00:00:00+00:00,0.0,,-0.0502572964533059
ht2.vwap_reversion,1w,ORCL,2020-03-04 00:00:00+00:00,2020-03-11 00:00:00+00:00,0.0,,-0.11515645831024379
ht2.vwap_reversion,5w,ORCL,2020-03-04 00:00:00+00:00,2020-04-08 00:00:00+00:00,0.0,,0.0363602834031187
ht2.vwap_reversion,1d,ORCL,2020-04-08 00:00:00+00:00,2020-04-09 00:00:00+00:00,-1.0,0.0,0.020141796754045593
ht2.vwap_reversion,1w,ORCL,2020-04-08 00:00:00+00:00,2020-04-16 00:00:00+00:00,-1.0,0.0,0.030116975014294
ht2.vwap_reversion,5w,ORCL,2020-04-08 00:00:00+00:00,2020-05-14 00:00:00+00:00,-1.0,0.0,0.014962527790580715
ht2.vwap_reversion,1d,ORCL,2020-05-14 00:00:00+00:00,2020-05-15 00:00:00+00:00,0.0,,0.00018893278784926082
ht2.vwap_reversion,1w,ORCL,2020-05-14 00:00:00+00:00,2020-05-21 00:00:00+00:00,0.0,,-0.013041083714064539
ht2.vwap_reversion,5w,ORCL,2020-05-14 00:00:00+00:00,2020-06-19 00:00:00+00:00,0.0,,0.028160978918925217
ht2.vwap_reversion,1d,ORCL,2020-06-19 00:00:00+00:00,2020-06-22 00:00:00+00:00,0.0,,0.013235243357638815
ht2.vwap_reversion,1w,ORCL,2020-06-19 00:00:00+00:00,2020-06-26 00:00:00+00:00,0.0,,-0.004044129774311345
ht2.vwap_reversion,5w,ORCL,2020-06-19 00:00:00+00:00,2020-07-27 00:00:00+00:00,0.0,,0.021580121197612323
ht2.vwap_reversion,1d,ORCL,2020-07-27 00:00:00+00:00,2020-07-28 00:00:00+00:00,0.0,,0.00018047556998324055
ht2.vwap_reversion,1w,ORCL,2020-07-27 00:00:00+00:00,2020-08-03 00:00:00+00:00,0.0,,0.011564895501348538
ht2.vwap_reversion,5w,ORCL,2020-07-27 00:00:00+00:00,2020-08-31 00:00:00+00:00,0.0,,0.03397181030032281
